order_id,customer_id,order_date,order_status,payment_method
1899,1721,2025-04-16,Cancelled,Wallet
1900,958,2024-06-15,Shipped,Debit Card
1901,1414,2025-01-22,Shipped,UPI
1902,1880,2024-11-22,Shipped,Net Banking
1903,1924,2025-10-06,Returned,Debit Card
1904,495,2025-01-30,Cancelled,Credit Card
1905,1949,2025-01-16,Delivered,Net Banking
1906,970,2025-01-14,Shipped,Debit Card
1907,631,2021-09-08,Delivered,Wallet
1908,1852,2025-03-26,Shipped,Credit Card
1909,1936,2025-04-05,Cancelled,Debit Card
1910,1599,2025-11-20,Cancelled,Debit Card
1911,331,2021-04-24,Cancelled,Wallet
1912,1869,2025-11-18,Shipped,Debit Card
1913,166,2024-11-20,Delivered,Wallet
1914,1725,2024-09-18,Shipped,UPI
1915,1938,2025-09-26,Returned,Net Banking
1916,585,2025-11-05,Returned,Net Banking
1917,1793,2023-06-04,Cancelled,Net Banking
1918,66,2024-11-23,Delivered,UPI
1919,1005,2023-03-06,Returned,Credit Card
1920,270,2022-11-19,Shipped,UPI
1921,325,2025-05-30,Shipped,Net Banking
1922,1633,2025-04-16,Shipped,UPI
1923,1989,2025-09-20,Returned,Wallet
1924,947,2025-09-30,Cancelled,Wallet
1925,1429,2021-12-04,Delivered,Debit Card
1926,429,2021-07-18,Cancelled,Wallet
1927,1138,2024-04-29,Cancelled,Debit Card
1928,1188,2025-02-01,Shipped,Credit Card
1929,622,2022-03-16,Returned,Net Banking
1930,1755,2022-08-18,Delivered,Net Banking
1931,1331,2024-08-26,Cancelled,Credit Card
1932,85,2025-10-21,Cancelled,Debit Card
1933,6,2025-10-17,Delivered,Net Banking
1934,192,2024-08-27,Delivered,UPI
1935,900,2023-05-23,Cancelled,Debit Card
1936,1411,2024-03-23,Delivered,Credit Card
1937,1692,2025-08-31,Shipped,Wallet
1938,1673,2025-07-21,Shipped,UPI
1939,1735,2023-02-05,Shipped,Wallet
1940,464,2025-10-03,Returned,Net Banking
1941,1161,2025-07-03,Returned,UPI
1942,916,2023-03-01,Returned,Credit Card
1943,769,2025-11-18,Returned,Credit Card
1944,1483,2025-08-02,Delivered,Credit Card
1945,1269,2025-11-12,Shipped,Debit Card
1946,467,2025-06-24,Returned,Wallet
1947,1402,2022-08-24,Shipped,Net Banking
1948,1695,2025-07-01,Returned,UPI
1949,1443,2025-06-10,Shipped,Credit Card
1950,715,2025-05-20,Returned,Net Banking
1951,531,2025-08-24,Cancelled,Debit Card
1952,996,2024-01-09,Shipped,Wallet
1953,1999,2025-11-01,Cancelled,UPI
1954,393,2025-11-05,Cancelled,Wallet
1955,1999,2024-09-02,Returned,UPI
1956,1932,2024-12-07,Returned,Net Banking
1957,145,2023-06-06,Returned,Wallet
1958,1141,2025-02-23,Returned,Credit Card
1959,1137,2022-02-14,Cancelled,UPI
1960,1303,2025-02-23,Cancelled,Debit Card
1961,1636,2025-05-05,Delivered,Debit Card
1962,606,2025-05-08,Shipped,UPI
1963,1444,2025-03-18,Delivered,Credit Card
1964,1011,2024-10-31,Delivered,UPI
1965,1878,2023-10-02,Delivered,Net Banking
1966,1172,2025-09-20,Cancelled,Wallet
1967,1225,2020-12-30,Shipped,UPI
1968,795,2025-04-26,Shipped,Credit Card
1969,84,2024-07-04,Delivered,UPI
1970,980,2025-04-04,Shipped,Net Banking
1971,1647,2024-07-23,Delivered,UPI
1972,558,2024-07-02,Delivered,Wallet
1973,9,2022-02-16,Delivered,Net Banking
1974,1976,2022-05-13,Cancelled,Credit Card
1975,1357,2025-06-10,Cancelled,Debit Card
1976,295,2025-05-29,Delivered,UPI
1977,1363,2025-08-18,Delivered,Net Banking
1978,244,2023-03-02,Cancelled,Net Banking
1979,1577,2025-08-27,Shipped,UPI
1980,1145,2025-03-11,Shipped,UPI
1981,1701,2023-10-20,Shipped,Net Banking
1982,720,2025-02-11,Cancelled,Net Banking
1983,149,2024-05-05,Delivered,Credit Card
1984,207,2025-06-29,Shipped,Debit Card
1985,690,2024-12-12,Cancelled,Net Banking
1986,58,2025-08-07,Shipped,Credit Card
1987,901,2022-07-16,Shipped,Debit Card
1988,1136,2024-11-12,Cancelled,Wallet
1989,1066,2024-08-26,Delivered,Wallet
1990,1793,2024-01-13,Delivered,Net Banking
1991,1809,2025-11-18,Shipped,Credit Card
1992,952,2023-03-24,Cancelled,UPI
1993,712,2025-07-11,Shipped,Credit Card
1994,401,2025-10-04,Delivered,UPI
1995,813,2025-10-28,Delivered,Credit Card
1996,1174,2024-06-10,Delivered,Debit Card
1997,1175,2025-11-15,Returned,Net Banking
1998,1871,2025-10-12,Returned,UPI
1999,272,2024-02-21,Cancelled,Net Banking
2000,1031,2025-02-10,Delivered,Credit Card
2001,1232,2024-04-21,Shipped,Wallet
2002,1437,2023-04-09,Delivered,Debit Card
2003,1561,2025-01-23,Returned,Credit Card
2004,1412,2025-11-09,Returned,Debit Card
2005,1858,2025-11-20,Delivered,Debit Card
2006,1934,2022-02-02,Cancelled,UPI
2007,423,2025-02-16,Shipped,Debit Card
2008,1618,2024-06-23,Delivered,Wallet
2009,1880,2024-04-22,Shipped,Credit Card
2010,320,2025-03-13,Shipped,Net Banking
2011,18,2025-08-20,Cancelled,Credit Card
2012,659,2025-05-14,Cancelled,Net Banking
2013,1905,2023-12-27,Shipped,Wallet
2014,1300,2022-11-24,Cancelled,Credit Card
2015,1399,2025-07-06,Cancelled,UPI
2016,152,2023-08-31,Shipped,Credit Card
2017,335,2024-07-21,Delivered,UPI
2018,1518,2023-06-11,Cancelled,Debit Card
2019,90,2023-02-24,Shipped,Credit Card
2020,1230,2025-09-02,Delivered,Debit Card
2021,844,2025-11-12,Cancelled,Net Banking
2022,810,2025-07-18,Returned,Net Banking
2023,129,2025-11-15,Shipped,UPI
2024,245,2024-12-30,Delivered,Net Banking
2025,1126,2023-10-06,Delivered,Credit Card
2026,877,2025-07-29,Returned,Credit Card
2027,854,2021-04-17,Cancelled,Credit Card
2028,1745,2025-03-11,Shipped,Wallet
2029,67,2025-09-05,Cancelled,Net Banking
2030,1211,2025-08-27,Shipped,UPI
2031,893,2025-11-04,Returned,Wallet
2032,190,2025-10-29,Delivered,Debit Card
2033,1943,2024-02-03,Delivered,Net Banking
2034,1109,2025-09-09,Cancelled,Wallet
2035,40,2025-01-27,Shipped,UPI
2036,1859,2025-02-21,Cancelled,Debit Card
2037,173,2025-11-13,Cancelled,Debit Card
2038,216,2025-11-07,Shipped,UPI
2039,649,2025-11-09,Cancelled,Debit Card
2040,64,2025-11-20,Delivered,Debit Card
2041,1169,2025-08-05,Returned,Net Banking
2042,1773,2022-06-18,Returned,UPI
2043,1722,2025-01-13,Delivered,Net Banking
2044,1316,2025-08-13,Returned,Credit Card
2045,867,2023-07-18,Delivered,Net Banking
2046,1742,2024-10-17,Cancelled,Debit Card
2047,1927,2023-08-02,Delivered,UPI
2048,1922,2025-09-19,Cancelled,Credit Card
2049,1250,2023-03-16,Delivered,Net Banking
2050,1767,2024-07-22,Cancelled,Credit Card
2051,1325,2025-06-05,Returned,Debit Card
2052,829,2025-08-03,Returned,Debit Card
2053,1168,2024-12-28,Returned,UPI
2054,1708,2024-07-25,Shipped,Wallet
2055,825,2024-04-07,Shipped,Credit Card
2056,389,2024-03-21,Shipped,Credit Card
2057,493,2022-09-07,Shipped,UPI
2058,1158,2025-11-18,Shipped,Net Banking
2059,647,2024-10-04,Shipped,UPI
2060,1816,2025-03-22,Shipped,Net Banking
2061,1061,2022-03-11,Delivered,Debit Card
2062,187,2025-04-17,Delivered,Debit Card
2063,303,2024-11-11,Cancelled,Credit Card
2064,818,2025-02-28,Cancelled,Debit Card
2065,1301,2025-11-11,Shipped,Debit Card
2066,611,2025-11-20,Delivered,Net Banking
2067,1658,2025-06-25,Returned,Debit Card
2068,1960,2023-02-08,Returned,Debit Card
2069,714,2025-11-09,Delivered,Debit Card
2070,502,2024-10-01,Returned,Wallet
2071,249,2025-03-26,Delivered,Credit Card
2072,98,2025-05-22,Delivered,Net Banking
2073,890,2024-03-19,Cancelled,Credit Card
2074,1346,2024-11-11,Shipped,Debit Card
2075,458,2024-03-13,Returned,Credit Card
2076,1267,2025-07-08,Shipped,Wallet
2077,1834,2022-09-06,Delivered,Credit Card
2078,1343,2025-11-03,Shipped,Credit Card
2079,372,2024-08-09,Cancelled,Wallet
2080,1776,2024-01-28,Shipped,Wallet
2081,625,2025-09-09,Delivered,Credit Card
2082,422,2024-01-23,Shipped,Wallet
2083,946,2025-08-07,Returned,Wallet
2084,60,2025-08-11,Cancelled,UPI
2085,1108,2025-11-05,Cancelled,Net Banking
2086,1905,2024-03-14,Cancelled,Net Banking
2087,82,2024-08-25,Delivered,UPI
2088,509,2025-07-21,Returned,Credit Card
2089,686,2023-08-22,Shipped,Debit Card
2090,343,2023-09-06,Delivered,UPI
2091,1786,2024-01-22,Delivered,Credit Card
2092,578,2024-01-27,Shipped,Credit Card
2093,829,2025-06-15,Delivered,UPI
2094,1655,2025-03-07,Shipped,Credit Card
2095,974,2024-06-17,Delivered,Credit Card
2096,512,2024-09-24,Delivered,Wallet
2097,792,2023-01-25,Cancelled,UPI
2098,349,2024-03-27,Returned,Wallet
2099,908,2025-10-31,Delivered,Credit Card
2100,1373,2025-10-27,Delivered,Net Banking
2101,97,2025-06-23,Shipped,Net Banking
2102,1688,2025-11-20,Shipped,Wallet
2103,4,2023-09-25,Delivered,Wallet
2104,712,2024-12-11,Returned,Wallet
2105,1692,2025-07-24,Returned,Credit Card
2106,1003,2025-11-03,Shipped,Credit Card
2107,67,2024-10-05,Returned,Credit Card
2108,1972,2023-06-11,Returned,UPI
2109,1589,2023-02-24,Cancelled,Wallet
2110,1165,2024-06-13,Cancelled,Credit Card
2111,649,2025-11-10,Delivered,Debit Card
2112,1761,2025-11-15,Delivered,Net Banking
2113,1996,2025-02-14,Delivered,Credit Card
2114,1189,2023-01-13,Cancelled,Wallet
2115,1079,2025-11-19,Cancelled,Debit Card
2116,1627,2024-09-01,Shipped,UPI
2117,953,2021-08-11,Cancelled,Net Banking
2118,136,2024-07-05,Cancelled,UPI
2119,1667,2024-07-21,Cancelled,UPI
2120,719,2024-03-21,Delivered,Credit Card
2121,1799,2022-11-23,Returned,Net Banking
2122,449,2025-09-08,Returned,Wallet
2123,1963,2025-10-01,Returned,Wallet
2124,406,2024-01-30,Cancelled,UPI
2125,1899,2025-07-14,Delivered,UPI
2126,1104,2021-10-23,Returned,Wallet
2127,503,2024-11-13,Delivered,UPI
2128,706,2025-10-04,Delivered,Net Banking
2129,1568,2023-08-05,Shipped,UPI
2130,738,2025-10-04,Delivered,Debit Card
2131,977,2024-05-21,Delivered,UPI
2132,1512,2025-07-31,Returned,Wallet
2133,1850,2025-11-19,Delivered,Net Banking
2134,113,2025-11-01,Delivered,Credit Card
2135,1299,2020-12-27,Delivered,Net Banking
2136,287,2025-09-23,Cancelled,Credit Card
2137,896,2025-11-10,Shipped,Debit Card
2138,4,2023-11-20,Returned,Debit Card
2139,520,2025-01-14,Cancelled,Debit Card
2140,494,2024-07-10,Shipped,UPI
2141,263,2023-03-22,Shipped,Debit Card
2142,69,2024-12-20,Shipped,UPI
2143,5,2021-07-24,Delivered,Net Banking
2144,549,2022-12-09,Cancelled,Wallet
2145,100,2025-07-16,Returned,Net Banking
2146,931,2025-10-14,Delivered,Net Banking
2147,1965,2025-07-03,Cancelled,Net Banking
2148,95,2025-11-20,Cancelled,Wallet
2149,844,2025-11-07,Delivered,UPI
2150,1010,2024-06-28,Delivered,Credit Card
2151,137,2024-12-24,Returned,UPI
2152,1984,2025-03-31,Returned,Credit Card
2153,1391,2025-10-10,Cancelled,Credit Card
2154,374,2024-11-06,Cancelled,UPI
2155,1241,2025-11-20,Cancelled,Debit Card
2156,1482,2025-06-07,Shipped,Wallet
2157,523,2025-01-14,Shipped,Net Banking
2158,1984,2024-06-29,Delivered,UPI
2159,173,2025-04-08,Shipped,Credit Card
2160,1644,2025-06-15,Delivered,UPI
2161,880,2025-11-02,Cancelled,Credit Card
2162,208,2025-04-10,Delivered,Debit Card
2163,355,2025-08-28,Shipped,Wallet
2164,929,2025-10-16,Cancelled,Net Banking
2165,715,2025-06-04,Shipped,Wallet
2166,1647,2023-08-20,Shipped,Debit Card
2167,1200,2025-09-19,Delivered,Wallet
2168,876,2025-06-15,Delivered,Net Banking
2169,1059,2023-06-03,Shipped,Credit Card
2170,1067,2025-04-13,Returned,Wallet
2171,1071,2024-05-22,Shipped,Net Banking
2172,283,2024-09-24,Delivered,UPI
2173,1282,2024-06-29,Returned,Debit Card
2174,264,2025-08-05,Cancelled,UPI
2175,745,2025-09-10,Delivered,UPI
2176,886,2025-11-12,Returned,Wallet
2177,140,2025-10-16,Returned,Credit Card
2178,1088,2022-11-13,Returned,Wallet
2179,1388,2025-04-11,Returned,Credit Card
2180,553,2025-06-01,Shipped,UPI
2181,1145,2025-04-14,Shipped,Net Banking
2182,1980,2024-12-06,Returned,Wallet
2183,861,2025-11-05,Delivered,Credit Card
2184,142,2025-10-26,Cancelled,Debit Card
2185,455,2025-05-11,Shipped,Credit Card
2186,296,2025-04-16,Returned,Net Banking
2187,1302,2022-08-13,Returned,Net Banking
2188,581,2025-01-26,Cancelled,Credit Card
2189,417,2025-05-25,Shipped,UPI
2190,638,2024-01-30,Returned,Debit Card
2191,561,2024-07-26,Cancelled,Net Banking
2192,972,2025-09-15,Returned,Credit Card
2193,778,2024-02-21,Cancelled,Wallet
2194,596,2022-09-26,Cancelled,Debit Card
2195,1287,2025-02-12,Delivered,Net Banking
2196,1113,2025-07-18,Shipped,UPI
2197,1337,2025-04-16,Shipped,Debit Card
2198,570,2023-10-20,Cancelled,Debit Card
2199,628,2024-11-23,Shipped,Credit Card
2200,1012,2025-09-09,Cancelled,UPI
2201,1798,2024-12-25,Delivered,UPI
2202,207,2024-01-29,Returned,Credit Card
2203,1610,2025-08-13,Cancelled,Debit Card
2204,1509,2021-11-10,Cancelled,Wallet
2205,714,2025-10-19,Delivered,Credit Card
2206,106,2022-11-06,Cancelled,Credit Card
2207,1577,2024-11-25,Cancelled,Credit Card
2208,899,2025-02-03,Delivered,UPI
2209,649,2025-10-19,Cancelled,Wallet
2210,545,2024-09-01,Delivered,Wallet
2211,1889,2023-10-19,Cancelled,Credit Card
2212,1734,2025-03-09,Shipped,Wallet
2213,1753,2025-10-12,Delivered,UPI
2214,958,2023-10-02,Cancelled,Wallet
2215,1610,2023-09-07,Cancelled,Credit Card
2216,1578,2024-09-06,Returned,Wallet
2217,768,2025-07-30,Returned,Credit Card
2218,1,2025-09-21,Shipped,Wallet
2219,1810,2023-09-24,Shipped,Wallet
2220,985,2025-08-09,Shipped,UPI
2221,1346,2025-03-27,Returned,Wallet
2222,1758,2023-04-16,Cancelled,Net Banking
2223,1637,2024-04-18,Returned,UPI
2224,681,2025-01-07,Returned,Net Banking
2225,726,2022-01-03,Shipped,Net Banking
2226,1838,2025-02-21,Returned,Credit Card
2227,1464,2025-11-08,Returned,Debit Card
2228,1162,2025-10-23,Cancelled,UPI
2229,1316,2024-12-19,Delivered,Wallet
2230,441,2024-10-13,Cancelled,Net Banking
2231,928,2025-11-07,Returned,UPI
2232,1509,2021-09-04,Cancelled,Credit Card
2233,43,2025-09-24,Returned,Debit Card
2234,1680,2025-06-14,Cancelled,Net Banking
2235,1341,2024-12-12,Delivered,Wallet
2236,1608,2025-08-02,Cancelled,Net Banking
2237,1669,2023-03-30,Returned,Debit Card
2238,299,2025-04-28,Shipped,Credit Card
2239,548,2021-03-01,Cancelled,Wallet
2240,1703,2022-12-10,Delivered,UPI
2241,214,2025-10-10,Cancelled,Credit Card
2242,1166,2023-10-09,Returned,Credit Card
2243,219,2025-06-11,Shipped,Debit Card
2244,1876,2024-08-30,Shipped,Net Banking
2245,340,2023-06-04,Cancelled,Net Banking
2246,588,2025-04-11,Delivered,Net Banking
2247,1419,2025-06-12,Delivered,UPI
2248,1920,2025-09-21,Cancelled,Debit Card
2249,303,2025-04-01,Delivered,Net Banking
2250,947,2024-01-28,Cancelled,Credit Card
2251,1391,2024-06-22,Delivered,Net Banking
2252,134,2025-09-13,Shipped,Debit Card
2253,1454,2025-09-30,Shipped,Credit Card
2254,1530,2023-11-09,Returned,Credit Card
2255,1181,2023-11-24,Delivered,Credit Card
2256,540,2023-10-31,Cancelled,Debit Card
2257,782,2024-02-26,Shipped,UPI
2258,1829,2021-04-19,Cancelled,UPI
2259,264,2025-06-24,Delivered,Debit Card
2260,807,2025-11-18,Delivered,Wallet
2261,1143,2025-06-17,Returned,UPI
2262,684,2025-11-17,Cancelled,Credit Card
2263,915,2025-08-06,Returned,Debit Card
2264,896,2025-11-02,Shipped,Wallet
2265,243,2025-11-16,Shipped,Wallet
2266,224,2024-04-05,Cancelled,Debit Card
2267,1203,2025-09-04,Shipped,Credit Card
2268,1524,2025-09-30,Shipped,Credit Card
2269,1871,2025-11-14,Cancelled,Credit Card
2270,586,2022-05-11,Returned,Debit Card
2271,1152,2023-01-17,Shipped,Credit Card
2272,1384,2025-11-06,Returned,Debit Card
2273,107,2025-09-04,Shipped,Credit Card
2274,1468,2025-07-20,Cancelled,Debit Card
2275,1463,2025-05-12,Delivered,Credit Card
2276,1353,2025-10-08,Returned,Debit Card
2277,1465,2023-10-29,Returned,Debit Card
2278,1422,2025-06-07,Returned,Credit Card
2279,502,2025-01-19,Shipped,Credit Card
2280,963,2023-11-06,Delivered,Debit Card
2281,1855,2024-04-20,Shipped,Debit Card
2282,1245,2025-09-15,Delivered,Net Banking
2283,230,2024-12-25,Returned,Net Banking
2284,939,2025-05-31,Shipped,UPI
2285,975,2024-01-30,Delivered,Credit Card
2286,1888,2025-06-24,Shipped,Wallet
2287,940,2024-09-03,Cancelled,Wallet
2288,722,2025-07-19,Cancelled,Wallet
2289,1720,2025-11-09,Delivered,UPI
2290,1093,2025-08-09,Cancelled,Net Banking
2291,1639,2025-08-03,Returned,Credit Card
2292,1331,2025-05-23,Returned,Wallet
2293,1585,2023-07-04,Shipped,Wallet
2294,514,2025-11-06,Cancelled,Wallet
2295,1172,2025-11-02,Returned,Debit Card
2296,854,2020-12-26,Delivered,UPI
2297,1825,2023-07-15,Shipped,Credit Card
2298,599,2024-09-13,Cancelled,Wallet
2299,909,2025-10-29,Returned,Wallet
2300,410,2024-08-14,Delivered,Wallet
2301,1968,2024-04-19,Cancelled,Net Banking
2302,1570,2025-09-09,Returned,Net Banking
2303,1692,2025-11-16,Delivered,Credit Card
2304,559,2022-12-23,Cancelled,Credit Card
2305,1707,2025-08-14,Cancelled,Net Banking
2306,190,2024-06-16,Cancelled,Debit Card
2307,811,2024-03-04,Shipped,UPI
2308,1339,2024-11-07,Cancelled,Credit Card
2309,1119,2025-08-25,Returned,UPI
2310,24,2023-05-13,Delivered,Wallet
2311,1462,2025-09-14,Cancelled,Debit Card
2312,230,2025-03-19,Cancelled,Wallet
2313,403,2024-07-24,Returned,Credit Card
2314,947,2023-05-08,Cancelled,Credit Card
2315,650,2025-10-16,Returned,UPI
2316,23,2023-11-14,Delivered,Wallet
2317,896,2025-11-06,Delivered,UPI
2318,1641,2024-03-30,Returned,Debit Card
2319,6,2022-05-15,Cancelled,UPI
2320,551,2024-12-18,Returned,Credit Card
2321,419,2025-08-09,Cancelled,UPI
2322,1785,2024-10-16,Shipped,Debit Card
2323,792,2023-01-01,Shipped,UPI
2324,876,2024-04-26,Cancelled,Credit Card
2325,352,2025-09-23,Shipped,Wallet
2326,1462,2025-10-04,Delivered,UPI
2327,956,2025-10-31,Shipped,Credit Card
2328,981,2025-02-18,Delivered,Credit Card
2329,1021,2025-10-22,Cancelled,Credit Card
2330,1826,2025-07-07,Returned,Wallet
2331,1784,2023-03-03,Cancelled,Credit Card
2332,1343,2025-11-11,Shipped,Wallet
2333,318,2025-06-10,Cancelled,Net Banking
2334,1111,2022-05-16,Returned,Wallet
2335,1834,2025-02-08,Shipped,Wallet
2336,690,2024-06-24,Returned,Credit Card
2337,575,2024-11-28,Cancelled,Credit Card
2338,1424,2024-09-17,Delivered,UPI
2339,964,2024-06-01,Delivered,UPI
2340,1048,2024-12-24,Returned,Credit Card
2341,1535,2025-11-06,Delivered,Net Banking
2342,226,2025-03-21,Delivered,UPI
2343,1742,2024-04-05,Returned,Credit Card
2344,1066,2023-12-16,Shipped,Credit Card
2345,1089,2025-06-07,Returned,Credit Card
2346,185,2024-07-10,Delivered,Wallet
2347,79,2024-04-13,Shipped,Debit Card
2348,573,2023-03-28,Returned,UPI
2349,1599,2025-11-20,Returned,Debit Card
2350,172,2024-07-29,Delivered,Wallet
2351,930,2025-10-09,Shipped,Net Banking
2352,1150,2021-11-30,Delivered,Net Banking
2353,1174,2023-08-12,Shipped,Debit Card
2354,1599,2025-11-20,Delivered,Debit Card
2355,1252,2024-08-23,Delivered,Credit Card
2356,969,2025-09-06,Returned,Credit Card
2357,1433,2022-11-13,Cancelled,Wallet
2358,1874,2025-10-31,Shipped,Net Banking
2359,1003,2025-11-04,Delivered,Wallet
2360,1586,2022-05-22,Shipped,Debit Card
2361,66,2025-05-12,Delivered,Credit Card
2362,197,2025-03-07,Returned,Debit Card
2363,766,2025-08-30,Cancelled,UPI
2364,1482,2023-12-19,Returned,Net Banking
2365,1408,2024-02-02,Returned,Debit Card
2366,1558,2025-11-15,Cancelled,Wallet
2367,419,2025-07-15,Shipped,Credit Card
2368,302,2021-04-21,Cancelled,Wallet
2369,1033,2022-12-13,Delivered,Net Banking
2370,1426,2024-06-02,Shipped,UPI
2371,477,2025-07-02,Shipped,UPI
2372,732,2025-10-20,Delivered,Wallet
2373,1315,2022-01-28,Cancelled,Wallet
2374,1597,2025-03-31,Delivered,Credit Card
2375,839,2023-01-29,Cancelled,Net Banking
2376,1236,2022-06-22,Cancelled,UPI
2377,750,2025-07-04,Delivered,Net Banking
2378,561,2025-04-09,Shipped,Wallet
2379,527,2024-07-04,Returned,Debit Card
2380,1655,2025-09-08,Returned,Net Banking
2381,880,2024-06-28,Returned,Wallet
2382,1413,2025-09-23,Delivered,Credit Card
2383,737,2025-07-29,Shipped,Net Banking
2384,610,2024-10-09,Returned,Net Banking
2385,602,2024-05-20,Delivered,Debit Card
2386,1008,2025-09-11,Returned,Wallet
2387,916,2023-12-03,Cancelled,Credit Card
2388,782,2023-06-13,Delivered,Debit Card
2389,353,2023-05-19,Cancelled,UPI
2390,634,2025-07-12,Returned,UPI
2391,1748,2023-09-06,Delivered,Credit Card
2392,1491,2025-08-31,Delivered,Debit Card
2393,57,2024-10-06,Shipped,Debit Card
2394,911,2024-03-09,Returned,Wallet
2395,136,2023-12-13,Delivered,UPI
2396,1907,2024-12-06,Shipped,UPI
2397,1245,2025-07-06,Returned,Debit Card
2398,11,2025-03-10,Shipped,Credit Card
2399,128,2023-09-21,Returned,Wallet
2400,741,2024-12-09,Shipped,Wallet
2401,1157,2025-11-13,Shipped,UPI
2402,475,2025-08-16,Cancelled,Debit Card
2403,160,2024-12-11,Cancelled,Credit Card
2404,722,2024-08-09,Delivered,Net Banking
2405,265,2023-11-17,Delivered,Debit Card
2406,1449,2023-05-23,Delivered,Credit Card
2407,360,2025-10-31,Returned,Net Banking
2408,1662,2021-03-22,Returned,Wallet
2409,1291,2024-01-20,Delivered,Net Banking
2410,902,2025-01-15,Shipped,Net Banking
2411,1124,2025-09-24,Shipped,Credit Card
2412,1533,2025-01-10,Shipped,Credit Card
2413,665,2025-09-25,Cancelled,Debit Card
2414,1548,2024-12-21,Shipped,Net Banking
2415,1566,2024-07-18,Delivered,UPI
2416,573,2024-04-08,Delivered,Credit Card
2417,1311,2022-12-19,Cancelled,UPI
2418,749,2025-04-02,Shipped,Net Banking
2419,479,2022-07-28,Shipped,Net Banking
2420,53,2024-04-19,Delivered,Net Banking
2421,480,2024-12-25,Delivered,Credit Card
2422,597,2025-06-01,Shipped,Wallet
2423,1859,2025-10-19,Shipped,Wallet
2424,118,2024-12-16,Shipped,Debit Card
2425,1811,2025-06-07,Shipped,Credit Card
2426,386,2025-06-09,Delivered,Credit Card
2427,1294,2023-12-02,Returned,Wallet
2428,1046,2024-12-21,Cancelled,UPI
2429,1779,2025-10-29,Cancelled,Debit Card
2430,432,2022-09-04,Cancelled,Debit Card
2431,1875,2022-11-13,Returned,Net Banking
2432,581,2025-01-06,Cancelled,Net Banking
2433,1739,2023-03-20,Shipped,Wallet
2434,1781,2025-05-24,Shipped,Debit Card
2435,1759,2023-03-24,Delivered,Net Banking
2436,454,2025-07-10,Returned,Credit Card
2437,1537,2025-03-23,Delivered,Wallet
2438,1168,2025-10-17,Cancelled,Wallet
2439,342,2025-10-27,Cancelled,Debit Card
2440,1485,2023-09-19,Delivered,Debit Card
2441,1221,2025-09-01,Cancelled,Credit Card
2442,836,2025-11-09,Returned,Credit Card
